chapter_id,sentence_id,original,translation
123,24,豐後少將宗長木蘭地の直垂に折烏帽子で供奉せられたりけるが、「是は法皇の御幸ぞ。過ち仕るな。」と宣へば、兵ども皆馬より下て畏まる。,"The ceremony of the Emperor's journey was indeed very strange, and it is hard to describe."
123,25,鏑の中に火を入て、法住寺殿の御所に射立てたりければ、折節風は烈しゝ、猛火天に燃上て、,The flames filled the sky with no gaps.
123,26,焔は虚空に隙もなし。,"The commander of the imperial army, Jikaku, was the first to fall."
123,27,北國の勢ども皆落下て、僅に六七千騎ぞ有ける。,"The forces from the north all fell back, and only about six or seven thousand riders remained."
123,28,天台座主明雲大僧正、寺の長吏圓慶法親王も、御所に參り籠らせ給たりけるが、黒煙既におしかけければ、御馬にめして、急ぎ河原へ出させ給ふ。,Myōen and Enkyō were shot off their horses and had their heads taken.
123,29,武士共散々に射奉る。,"The governor of Bingo, Sanetaka, had also been summoned to the palace, but the fire had already reached, and he fled to the riverbank."
123,30,明雲大僧正、圓慶法親王も、御馬より射落されて、御頸取られさせ給ひけり。,"The warriors stripped their clothes, and they stood naked."
123,31,軍は十一月十九日の朝也。,The battle took place on the morning of the nineteenth day of the eleventh month.
123,32,院御所法住寺殿にも、軍兵二萬餘人參籠たる由聞えけり。,It was heard that over twenty thousand soldiers had gathered at the imperial palace of Hōjō-ji.
123,33,者もあり。,"The end of the Eight-cho was occupied by monks, and those who were ashamed died in battle, while the bold ones surrendered."
123,34,或は打殺るゝ者もありけり。,"Mukai Shōjō, wearing a light blue hunting coat with a yellow sash, rode a white reed-hair horse and fell down the riverbank."
123,35,行事承て、赤地の錦の直垂に、鎧は態ど著ざりけり、甲計ぞ著たりける。,"On his armor, the four heavens were inscribed."
123,36,短き衣空穗にほうかぶて、帶もせず。,The Emperor was summoned in a palanquin to another place.
123,37,後さこそ見苦かりけめ。,The warriors shot at them thoroughly.
123,38,白衣なる法師供に具しておは,"The general of Bingo, Sōjō, was dressed in a robe of mulberry bark and a black cap, serving as an attendant, but he said, ""This is the Emperor's journey. Do not make a mistake."" The soldiers all dismounted from their horses and bowed in reverence."
123,39,知康大音聲を揚て、「昔は宣旨を向て讀ければ、枯たる草木も花咲き實生り惡鬼惡神も從ひけり。末代ならんからに、如何が十善の帝王に向ひ參せて、弓をば引くべき。汝等が放ん矢は、却て身にあたるべし。拔む太刀は、身を切べし。」などのゝしりければ、木曾「さな謂せそ。」とて、鬨をどと作る。,"At that moment, Higuchi Jiro Masamori, who had been sent to the direction of Shingon-dera, joined in the war cry."
123,40,さる程に搦手に差し遣はしたる樋口次郎兼光新熊野の方より、鬨の聲をぞ合せたる。,"Arrows with fire were shot into the imperial palace of Hōjō-ji, and the wind was fierce, causing the fire to rise into the sky."
123,41,これを始めて院方には近江中將爲清、越前守信行も射殺されて頸取られぬ。,"The grandson of the Minister of the Left, Sōshō, and the general of Harima, Masayoshi, both wore armor and helmets and went to the battlefield, but were captured alive by Higuchi Jiro."
123,42,兼て軍以前より「落人の在んずるをば用意して打殺せ。」と御所より披露せられたりければ、在洛の者共、屋根ゐに楯をつき、おそへの石を取聚て、待懸たる處に、攝津國源氏の落けるを、「あはや落人よ。」とて、石を拾かけ、散々に打ければ、「是は院方ぞ、過仕るな。」と云へども、「さな云せそ。院宣であるに、唯打殺せ／＼。」とて打つ間、或は馬を捨て、はふ／＼逃ぐる,Some were killed.
123,43,さらば然るべき武士にも仰附られずして、山の座主寺の長吏に仰られて、山三井寺の惡僧共を召されけり。,"Without being commanded by a superior warrior, the chief priest of the mountain temple was ordered by the Emperor, and the wicked monks of Yamazumi-dera were summoned."
123,44,「狼藉靜めよ。」と仰せ下さる。,"""Cease your disorderliness,"" the Emperor said."
123,45,」と申ければ、法皇軈て思召立せ給ひけり。,"""Thus, the Emperor ordered."""
123,46,急ぎ追討せさせ給へ。,"""Hurry and pursue him,"" he said."
123,47,餘りに遽噪いで、弓取る者は矢を知らず、矢取る者は弓を知らず。,"Some fell with their long swords, others dropped their bows and ran away."
123,48,行事が落つる上は、二萬餘人の官軍共、我先にとぞ落ゆきける。,"The chaos was so great that those who took bows did not know where the arrows were, and those who took arrows did not know where the bows were."
123,49,賀茂、八幡の御領とも言はず、青田を刈て馬草にす。,It was not said to be the domain of the Kamo or Hachiman shrines; they cut the grass of Aoi田野 to feed their horses.
123,50,凡京中には源氏の勢滿々て、在々所々に入取多し。,"In every part of Kyoto, the power of the Minamoto clan was overwhelming, and they had entered many places."
123,51,「明經道の博士、甲冑を鎧ふ事然るべからず。」とぞ人申ける。,"This was the first time that the imperial side had killed the governor of Omi, Kiyotsune, and the governor of Echigo, Nobuyori."
123,52,木曾を背て、院方へ參たる信濃源氏、村上三郎判官代も討れけり。,"The governor of Bingo, Mitsunobu, and his son, Jikaku, were also killed."
123,53,若き公卿殿上人「風情なし。知康には天狗ついたり。」とぞ笑はれける。,"Jikaku raised his voice and said, ""In the past, when I read the imperial decree, even withered grass and trees bloomed and bore fruit, and evil spirits followed me. But now, how can I go to the Ten Virtues Emperor and draw my bow? Your arrows will strike you, and your swords will cut you."" Hearing this, Kiso said, ""So you say?"" and raised a war cry."
123,54,御所の西の築垣の上に登て立たりけるが、片手には鉾を持ち、片手には金剛鈴を以て打振々々、時々は舞折も有けり。,"Young courtiers said, ""He has no style. A tengu has attached itself to Jikaku."""
123,55,十一月十九日の朝なれば、河原の風さこそすさまじかりけめ。,"He had gone to the riverbank to see the army, but when he saw the governor of Bingo standing naked, he said, ""What shame!"" and ran over."
123,56,甲には四天を書て押たりけり。,"He stood on the western wall of the palace, holding a spear in one hand and striking a golden bell with the other, occasionally dancing."
123,57,八條が末は山僧固めたりけるが、恥有る者は討死し、強顏者は落ぞ行く。,Ima no Shiro Masahira pursued and shot off his neck.
123,58,三位こしうとに越前法橋性意といふ僧在り。,"This monk was wearing only two white sleeveless robes, but he took them off and threw them at the governor."
123,59,七條が末は攝津國の源氏の固たりけるが、七條を西へ落て行く。,"Since the imperial palace had previously ordered, ""If there are any surrendering soldiers, prepare to kill them,"" the people of Kyoto climbed onto rooftops with shields and stones, and when the Minamoto of Settsu fell, they said, ""Ah, a surrendering soldier!"" and pelted them with stones, beating them thoroughly. ""This is the imperial side, it's too much!"" some said, but others replied, ""No, it's the imperial decree. Just kill them!"" and some even abandoned their horses and ran away."
123,60,主水正親成、薄青の狩衣の下に、萠黄威の腹卷を著て白葦毛なる馬に乘り、河原を上りに落てゆく。,He was the son of Seiyo no Sukemori.
123,61,今井四郎兼平追懸て、しや頸の骨を射落す。,"""It is not proper for a scholar to wear armor,"" people said."
123,62,或は長刀倒について、我足つきつらぬく者も有り、或は弓の弭物にかけて、えはづさで捨て迯る者も有り。,"The end of the Seven-cho was occupied by the Minamoto clan of Settsu, and they fell back to the west."
123,63,今井四郎申けるは、「是こそ以の外の御大事で候へ。さればとて十善帝王に向ひ參せて、如何でか御合戰候べき。甲を脱ぎ弓の弦を弛て、降人に參せ給へ。」と申せば、木曾大に怒て、「我信濃を出し時、小見、合田の戰より始めて、北國には、砥浪山、黒坂、鹽坂、篠原、西國には、福龍寺繩手、篠の迫、板倉が城を攻しかども、未だ敵に後を見せず。縱十善帝王にてましますとも、甲を脱ぎ弓の弦を弛いて降人にはえこそ參るまじけれ。譬へば都の守護して有ん者が、馬一疋づゝ飼て乘らざるべきか。幾らも有る田共刈せ馬草にせんを、強に法皇の咎め給ふべき樣や有る。兵粮米もなければ、冠者原共が、片邊に附て、時々入取せんは、何か強僻事ならん。大臣家や宮々の御所へも參らばこそ僻事ならめ。是は鼓判官が凶害と覺ゆるぞ。其鼓め打破て捨よ。今度は義仲が最後の軍にて有んずるぞ。頼朝がかへり聞んずる所も有り。軍ようせよ、者共。」とて打立けり。,"Ima no Shiro said, ""This is a matter of great importance. Therefore, I shall go to the Ten Virtues Emperor and ask how we should fight. Take off your armor, loosen your bowstring, and surrender."" Hearing this, Kiso became very angry and said, ""When I left Shinano, I started with the battles at Komagata and Ageta, and in the north, I fought at Tonomatsuyama, Kurozaka, Shiosaka, and Shinozaka, and in the west, I attacked the temple of Fukuromon-dera, the pass of Shino, and the castle of Hara. I have never seen the enemy's back. Even if it is the Ten Virtues Emperor, I will not surrender by taking off my armor and loosening my bowstring. It is like a man who guards the capital and does not ride his horse. If you force me to do so, it would be like forcing the Emperor to plow the fields and cut the grass for horses. Without provisions, it is only natural for the people of the crossroads to occasionally take what they need. It would be a strange thing if I went to the ministers' houses or the imperial palace. This is the evil deed of the Drum Judge. Break that drum and throw it away. This is the last battle of Yoritomo. There are those who have heard this from Minamoto no Yoshitsune. March, men!"""
123,64,人の倉を打開て物を取り、持て通る物を奪取り、衣裳を剥取る。,"They broke open people's granaries and took their goods, seized whatever they carried, and stripped people of their clothes."
123,65,清大外記頼業が子なりけり。,"The Minamoto of Shinano, including Murakami's son, were also killed."
123,66,信濃源氏村上の三郎判官代是も木曾を背いて法皇へ參りけり。,"Even the village of Murakami, the son of the Murakami clan, turned his back on Kiso and went to the Emperor."
123,67,木曾對面して、先づ御返事をば申さで、「抑和殿を鼓判官と云ふは、萬の人に打たれたうか、はられたうか。」とぞ問うたりける。,"Facing Kiso, he did not first respond, but instead asked, ""Why is the Drum Judge called so? Was he struck by ten thousand people or did he strike ten thousand people?"""
123,68,知康返事に及ばず、院の御所に歸り參て、「義仲嗚呼の者で候,"Before Jikaku could answer, he returned to the imperial palace and said, ""This is Yoritomo, the one called 'Korokoro'."""
124,1,栗毛なる馬の下尾白いに乘かへて、根井小彌太が二百騎ばかりでひかへたる河原坂の勢の中へをめいて懸入り、そこにて八騎が五騎はうたれぬ。,"He changed to a chestnut horse with a white tail, and charged into the force of about two hundred riders led by Shigeno Shōyata at the Karihara Pass, where five of the eight riders were killed."
124,2,「此馬が餘ひあひで、乘たまるべしとも覺えず。」と申ければ、藏人、「いでさらば我馬に乘りかへよ。」とて、,"When he said, ""This horse is not broken, and I do not feel that it can be ridden,"" the official replied, ""Then, come here and I will ride my horse instead."""
124,3,白葦毛なる馬のきはめて口強きにぞ乘たりける。,He rode a white-stemmed horse with a strong mouth.
124,4,八騎が中に、河内の草香黨、加賀房と云ふ法師武者有けり。,Among the eight riders were monks and warriors from the Kōchi grass fragrance party and Kaga no Hi.
124,5,主從八騎に討なさる。,He was killed by eight riders.
124,6,院方に候ける近江守源藏人仲兼、其勢五十騎ばかりで法住寺殿の西の門を固めて防ぐ處に、近江源氏山本冠者義高、馳來たり、「如何に各今は誰をかばはんとて軍をばし給ふぞ。御幸も行幸も、他所へ成ぬとこそ承はれ。」と申せば、仲兼「さらば」とて敵の大勢の中へをめいて懸入り、散々に戰ひ破てぞ通りける。,"The governor of Omi Province, Minamoto no Chikazane, who was waiting at the imperial court, with only about fifty riders, fortified the western gate of the Hōjū-ji temple to defend it. When Minamoto no Yoshitaka of the Omi Minamoto clan, from Yamamoto, hurriedly arrived, he said, ""How can you now be protecting someone, and thus mustering your army? I have heard that the imperial visit and the imperial journey have already taken place elsewhere."" Hearing this, Chikazane replied, ""Then,"" and charged into the midst of the enemy's large force, fought fiercely, and broke through."
124,7,「こは如何に、北國の凶徒かなど思しめしたれば神妙に參りたり。近う候て守護つかまつれ。」と仰ければ、畏て承り、宇治の富家殿迄送り參らせて、軈て此人々は、河内國へぞ落ゆきける。,"Thinking it was the remnants of the Kōji clan, the emperor stopped his chariot and asked, ""Who are you?"" He replied with his name, ""Chikazane Chikazane."""
124,8,木曾が餘黨かと思食めし、御車を停めて、「何者ぞ。」と御尋あれば「仲兼仲信」と名乘り申す。,"The official did not know this even in his dreams. When his brother, Kōchi no Shō no Rōtō, was killed by a single rider, the three riders of his retinue were heading south, and the regent's capital was terrified by the army, and the emperor fled to Uji. They were pursued at the Kōfuku Mountain."
124,9,藏人是をば夢にも知らず、兄の河内守郎等一騎打具して、主從三騎南を指して落行く程に、攝政殿の都をば軍に怖れて、宇治へ御出なりけるに、木幡山にて追附奉つる。,"""Then, you should return here immediately,"" he said, and hurried back to his hometown, and alone, he charged into the enemy's ranks, shouting loudly, ""I am the descendant of the ninth generation after Emperor Atsuhito, the second son of Shinano Shō no Chikazane, Shinano Jirō Chikazane, twenty-seven years old. Those who think of me, come together and witness me!"" He fought fiercely, breaking through and circling the enemy with a spider-hand ten-cross style, killing many enemies, and finally died in battle."
124,10,栗毛なる馬の下尾白いが走りいでたるを見て、下人を呼び、「こゝなる馬は源藏人の馬とこそ見れ。早討たれ給ひけるにこそ。死なば一所で死なんとこそ契しに、所所で討れん事こそ悲しけれ。どの勢の中へか入ると見つる。」「河原坂の勢の中へこそ懸入せ給ひ候つるなれ。やがてあの勢の中より御馬も出來て候。」と申ければ、「さらば汝はとう／＼是より歸れ。」とて、最後の在樣故郷へいひつかはし、只一騎、敵の中へ懸いり、大音聲あげて、名乘りけるは、「敦躬親王より九代の後胤、信濃守仲重が次男、信濃次郎藏人仲頼、生年廿七歳。我と思はん人々は寄り合へや、見參せん。」とて、縱樣横樣蜘蛛手十文字に懸破り懸廻り戰ひけるが、敵あまた討取て、終に討死してけり。,"Seeing the chestnut horse with a white tail running, he called for a servant and said, ""This horse is surely the official's horse. It was killed early on. If he dies, he should die with me, and it is sad that he was killed elsewhere. Where do you think he entered?"" ""He must have entered the force at Karihara Pass. Soon, his horse will also come out of that force."""
124,11,敵に押隔てられて、藏人の行へを知らず。,"Separated by the enemy, he did not know where the official had gone."
124,12,源藏人の家の子に信濃次郎藏人仲頼といふ者有り。,"There was a man named Minamoto no Chikazane, the second son of the Chikazane family, known as Shinano Jirō Chikazane."
124,13,加賀房は我馬のひあひなりとて主の馬に乘替たれ共、そこにて終に討れにけり。,"Kaga no Hi, thinking that the horse was broken, changed to the master's horse, and was finally killed there."
124,14,力及ばで、ある小屋に立ち入り、俄に髪剃下し、法師に成り墨染の衣袴著て、「此上は何か苦しかるべき、入よ。」と宣へば、其時許し奉る。,"The son of the former Minister of the Left, Enryō, who had become a monk, was the son of the Chancellor, Chōjō, who went to the Five-Cho Palace where the emperor had moved, and said, ""There is something I must report to you. Please let me pass."" But the warriors did not allow it."
124,15,御前へ參て、今度討れ給へる宗との人々の事共、具さに奏聞しければ、法皇、御涙をはら／＼と流させ給ひて、「明雲は非業の死にすべき者とは露も思召しよらざりつる物を。今度はたゞ吾が如何にも成べかりける御命にかはりけるにこそ。」とて、御涙塞あへさせ給はず。,"Unable to proceed, he entered a small hut, suddenly shaved his head, dressed as a monk, and wore black-dyed robes, saying, ""Is there anything difficult about this? Enter."" At that moment, they allowed him to proceed."
124,16,只主從三騎にぞ成にける。,Only three riders remained.
124,17,故少納言入道信西の子息宰相長教、法皇の渡せ給ふ五條内裏にまゐて、「是は君に奏すべき事があるぞ。あけて通せ。」と宣へども、武士共許し奉らず。,But this was a war cry of joy.
124,18,暮て、壽永も三年になりにけり。,"Although it was dangerous, the year ended, and the Shōei era had lasted three years."
124,19,四方の關々皆閉たれば、公の御貢物をもたてまつらず、秋の年貢ものぼらねば、京中の上下の諸人只少水の魚にことならず。,"Between the Former Han and Later Han, Wang Mang seized the throne and ruled for eighteen years, just as it was."
124,20,あぶなながら歳,"With all the gates closed, the emperor's tribute was not paid, and the autumn taxes did not increase, so the people of the capital were no better than those who only caught small fish in a small stream."
124,21,at this point.,at this point.
124,22,惡行ばかりで世を保つ事はなき者を、させる故なくて留めたる人々の官途ども、皆許すべき由仰せられければ、ひたすらの荒夷の樣なれ共、隨ひ奉て解官したる人々の官どもゆるし奉る。,"Kōji was summoned to the residence of Matsudono, the former chancellor, and said, ""Although Kiyomori was a wicked man, he had the rare virtue of the age, and thus the world was stable for more than twenty years."""
124,23,"[1] Nihon Koten Bungaku Taikei (Tokyo: Iwanami Shoten, 1957, vol. 33; hereafter cited as NKBT) reads 仰ければ.[2] NKBT has 。","[1] In Nihon Koten Bungaku Taikei (Tokyo: Iwanami Shoten, 1957, vol. 33; hereafter cited as NKBT), it reads 仰ければ. [2] NKBT has 。"
124,24,前漢後漢の間、王莽が世を討取て、十八年治たりしが如し。,"The Heike were stationed in the west, the commander in the east, and Kōji in the capital."
124,25,是を見る人涙を流さずと云ふ事なし、木曾其勢七千餘騎、馬の鼻を東へむけ、天も響き大地もゆるぐ程に、鬨をぞ三箇度作りける。,"Among them were the head of the head monk of Tendai, Myōun Daishōjō, and the head of the temple, Enkei Hōshōō."
124,26,京中又噪ぎあへり。,"There was no one who did not weep upon seeing this. Kōji's force of seven thousand or more riders, with their horses' noses facing east, made the sky echo and the earth tremble, raising three war cries."
124,27,但し是は悦の鬨とぞ聞えし。,The capital was once again filled with noise.
124,28,其中に天台座主明雲大僧正、寺の長吏圓慶法親王の御首もかゝらせ給ひたり。,"On the twenty-first day, Kōji left the Six-Cho River, and the heads of those killed yesterday were displayed, totaling six hundred thirty or more."
124,29,しけるとぞ聞えし。,"Later, he lived only in the area of Inari."
124,30,同二十一日木曾、家子郎等召集めて、評定す。,"Upon reaching the emperor's presence, he reported in detail the matters concerning the people who had been executed, and the emperor, with tears flowing, said, ""I never thought that Myōun was a person who should have died an unjust death. Now, it is only because of my own actions that this has happened."" He could not stop his tears from flowing."
124,31,松殿入道殿の許へ木曾を召して、清盛公さばかり惡行人たりしかども、希代の善根をせしかば、世をも穩しう二十年餘保たりしなり。,"Kōji sent an envoy to the Heike side, saying, ""Please come to the capital, and we will unite and attack the eastern provinces."" Although the minister was pleased, the minister of the left, the new minister of the left, said, ""Even if it ends in the end, if you speak to Yoshinaka, you should not let the emperor return to the capital. If he brings the ten virtues of the emperor and the three sacred treasures, he should take off his armor, loosen the bowstring, and come here as a subject."" Although this was the reply, Kōji did not accept it."
124,32,木曾左馬頭、平家の方へ使者を奉て、「都へ御上り候へ、一つに成て東國せめむ。」と申たれば、大臣殿は悦ばれけれ共、平大納言、新中納言「さこそ世末に成て候とも、義仲に語らはれて、都へ歸り入らせ給はん事然るべうも候はず。十善の帝王三種神器を帶して渡せ給へば、甲を脱ぎ弓の弦を弛いて、降人に是へ參れとは仰候べし。」と申されければ、此樣を御返事ありしか共、木曾もちゐ奉らず。,It was said that he only lived there.
124,33,平家の時は四十三人をこそ停めたりしに是は四十九人なれば、平家の惡行には超過せり。,"On the twenty-third day of the eleventh month, starting with the Minister of the Left, Asahabe, and forty-nine others, the officials were stopped and confined."
124,34,さる程に木曾が狼藉靜んとて鎌倉前兵衞佐頼朝、舎弟蒲冠者範頼、九郎冠者義經を差上せられけるが、既に法住寺殿燒拂ひ、院うち捕奉て、天下暗やみに成たる由聞えしかば、「左右なう上て軍すべき樣もなし。是より關東へ子細を申さん。」とて、尾張國熱田の大宮司が許におはしけるに、此事訴へんとて北面に候ける宮内判官公朝、藤内左衞門時成、尾張國に馳下り、此由一一次第に訴へければ、九郎御曹司、「是は宮内判官の關東へ下らるべきにて候ぞ。仔細知ぬ使は、返し問るる時、不審の殘るに。」とぞ宣へば、公朝、鎌倉へ馳下る。,"During the time of the Heike, forty-three people had been stopped, but now forty-nine people were stopped, surpassing the Heike's misdeeds."
124,35,明る廿日、木曾左馬頭六條河原に打立て、昨日切る所の頸ども、懸竝べて記いたりければ、六百三十餘人也。,"""How could you have thought this was a bandit from the north? You came here respectfully. Please stay near the guardian."" He was afraid and obeyed, and was escorted all the way to the wealthy mansion of Uji, and finally these people fell to Kōchi Province."
124,36,「抑義仲一天の君に向ひ奉て、軍には勝ぬ。主上にや成まし。法皇にや成まし。主上に成らうと思へ共、童にならむも然るべからず。法皇に成らうと思へども、法師に成んもをしかるべし。よし／＼さらば關白にならう。」と申せば、手書に具せられたる大夫房覺明申けるは、「關白は大織冠の御末、藤原氏こそ成せ給へ。殿は源氏で渡せ給に、其こそ叶ひ候まじけれ。」「其上は力及ばず。」とて院の御厩別當におし成,"On the twenty-first day, Kōji gathered his son, Rōtō, and others for a meeting."
124,37,松殿の御子師家の殿の、其時は未だ中納言中將にてましましけるを、木曾がはからひにて、大臣攝政に成奉る。,"Because those who had caused disorder were not allowed to hold office, the officials who had been dismissed were all allowed to return to their posts, even though they were rough and savage."
124,38,同十二月十日法皇は五條内裏を出させ給ひて、大膳大夫成忠が宿所、六條西洞院へ御幸なる。,"Because of people's talk, the new regent was called the minister of the left."
124,39,何しか人の口なれば、新攝政殿をばかるの大臣とぞ申ける。,"When the Minister of the Left was not available, the Minister of the Left, Tōdai-ji's left general, Shigenari, was appointed as the Minister of the Left."
124,40,折節大臣あかざりければ、徳大寺左大將實定公の其比内大臣でおはしけるをかり奉て、内大臣に成奉る。,"Matsudono, who was then the Minister of the Left and the Minister of the Left, was made the Minister of the Left by Kōji's arrangement."
124,41,兵衞佐「しやつに目な見せそ、會釋なせそ。」と宣へども、日毎に兵衞佐の館へ向ふ。,"When he arrived in the east and reported this, the commander, Yoritomo, was greatly surprised and said, ""First, the official, Chikazane, said strange things, set fire to the palace, and destroyed the great monks. It is strange. Chikazane is already a person who has violated the imperial decree. If you summon him, it will be a great risk."" He sent a fast horse to the capital, and the official, Chikazane, hurriedly went down at night."
124,42,終に面目なくして、都へ歸り上りけり。,"The commander said, ""Show me your face, and let us have a meeting."" But day by day, he went toward the commander's mansion."
124,43,後には稻荷の邊なる所に命ばかり生て過,"Finally, in disgrace, he returned to the capital."
124,44,關東へ參て此由申ければ、兵衞佐大に驚き、「先づ鼓判官知康が不思議の事を申出して、御所をも燒せまゐらせ、高僧貴僧をも滅ぼし奉るこそ奇怪なれ。知康に於ては、既に違勅の者なり。召使せ給はゞ、重て御大事出き候なむず。」と都へ早馬を以て申されければ、鼓判官陳ぜんとて、夜を日に續で馳下る。,"Because the people were terrified by the army, they all fled, and the eldest son, Kōzō, had just turned fifteen."
124,45,同十三日歳末の御修法在けり。,"On the tenth day of the twelfth month, the emperor left the Five-Cho Palace and went to the residence of Daisan no Dainagon, Shōchō, at the Six-Cho Western Dōin."
124,46,軍に怖れて下人ども皆落失たれば、嫡子の宮内ところ公茂が十五に成るをぞ具したりける。,"When the disorder of Kōji had quieted down, Kamakura's former commander, Yoritomo, and his younger brother, Kōkō no Tamenori, and the young warrior, Yoshitsune, were summoned, but having already burned the Hōjū-ji temple and captured the imperial court, the world had become dark, so ""There is no need to raise an army on either side. I will go to the east and explain the details."" When he reached the great shrine of Atsuta in Owari Province, the palace official, Kōzō, who was waiting in the north, went to Owari Province and reported the matter, and the young lord, Yoshitsune, said, ""This is a matter that the palace official should go to the east. If the messenger does not know the details, there will be doubts when he returns."" So Kōzō hurried to Kamakura."
124,47,平家は西國に、兵衞佐は東國に、木曾は都に張行ふ。,"Then, the granting of ranks and the removal of officials took place, and with Kōji's arrangement, the officials were given ranks as they wished."
124,48,其次に叙位除目行はれて、木曾がはからひに、人々の官ども、思樣に成おきけり。,"On the thirteenth day, the year-end ceremony was held."
124,49,て、丹波國をぞ知行しける。,"""If I oppose Yoshinaka, I will not win in battle. Can I become the emperor? Can I become the regent? Although I want to become the emperor, I cannot become a child emperor. Although I want to become the regent, I should become a monk. Well, then, I will become the chancellor."" When he said this, the official, Kōji, who had written a letter, said, ""The chancellor is the descendant of the great weaver's cap, the Fujiwara clan, and should be the one to become it. The lord is of the Minamoto clan and should not be the one to become it. It is not appropriate for the lord to become it."" ""It is beyond my power,"" he said, and was sent to the imperial stables."
124,50,院の御出家有ば法皇と申し、主上の未御元服もなき程は、御童形に渡らせ給ふを、知ざりけるこそうたてけれ。,He was given the domain of Tango Province.
124,51,前關白松殿の姫君取奉て、松殿の聟に押成る。,"When the emperor became a monk, he was called the emperor, and when the emperor had not yet been given the adult ceremony, he was still a child emperor, which was known to him."
124,52,同十一月二十三日、三條中納言朝方卿を始として、卿相雲客四十九人が官職を停めて、押籠め奉る。,"He had taken the daughter of the former chancellor, Matsudono, and became her husband."
125,1,院の拜禮無りければ、内裏の小朝拜もおこなはれず。,"Because there was no bowing at the imperial palace, the small morning ceremony at the imperial court was also not performed."
125,2,梶原押竝べてやくむ、向うざまにやあて落すと思ひけるが、先詞を懸けり。,"Kajiya pressed forward, thinking that he would strike him from behind, but he had already been warned."
125,3,佐々木四郎は何心もなく歩せて出來たり。,Sasaki Shōrō walked forward without any intention.
125,4,勢田の橋は、大手なればとて、今井四郎兼平、八百餘騎で差遣す。,"Because the bridge at Uji-Sedaya was a main route, Imai Shōrō Noritada was sent with more than eight hundred troops."
125,5,同十三日既に門出と聞えし程に、東國より前兵衞佐頼朝、木曾が狼藉鎭んとて、數萬騎の軍兵を差上せられける。,"On the thirteenth day, it was already heard that he had departed. From the east, the former Heike commander Minamoto no Yoritomo, hearing of Kiso's misconduct, sent several ten-thousands of troops."
125,6,佐々木畏て申けるは「高綱此御馬で、宇治川の眞先渡し候べし。宇治河で死で候ときこしめし候はゞ、人に先をせられてけりと思食し候へ。未だ生て候と聞食され候はゞ、定めて先陣はしつらんものをと思食され候へ。」とて、御前を罷り立つ。,"Sasaki said, ""With this horse, I will cross the Uji River first. If I hear that I died in the Uji River, I will think that I was outpaced by someone. If I hear that I am still alive, I will definitely take the lead."" And then he left the court."
125,7,いけずきをば梶原源太景頻に望み申けれども、鎌倉殿「自然の事あらん時、物具して頼朝がのるべき馬なり。する墨も劣ぬ名馬ぞ。」とて、梶原にはする墨をこそ給だりけれ。,"Kamakura requested that Ikesuki be given to Kajiya Noritada, but Kamakura said, ""When it is natural, it is a horse that should belong to Yoritomo. This is also a famous horse that is not inferior."" And so, Kajiya was given the horse named Shusumi."
125,8,佐々木四郎高綱が暇申に參たりけるに、鎌倉殿如何思食されけん、「所望の者はいくらもあれども、存知せよ。」とて、いけずきをば佐々木に給ぶ。,"When Sasaki Shōrō Takatada arrived, Kamakura said, ""There are many people who desire it, but you should know that."" And so, Ikesuki was given to Sasaki."
125,9,參會したる大名小名皆「荒凉の申樣哉。」と,"The lords and minor lords who attended all said, ""It is indeed a desolate situation."""
125,10,ささやきあへり。,They whispered to one another.
125,11,各鎌倉を立て、足柄を歴て行もあり、箱根にかゝる人もあり、思ひ／＼に上る程に、駿河國浮島原にて梶原源太景季、高き所に打上り、暫しひかへて、多の馬共を見ければ、思ひ／＼の鞍置て、いろ／＼の鞦かけ、或は乘り口に引かせ、或はもろ口に引かせ、幾千萬といふ數を知らず、引き通し／＼しける中にも、景季が給はたるするすみに、勝る馬こそ無かりけれと、嬉しう思ひて見る處に、いけずきとおぼしき馬こそ出來たれ。,"Each set out from Kamakura, passing through Hakone, and some reached the area of Hakone. As they ascended with great effort, at the floating island of Suruga Province, Kajiya Noritada climbed to a high place and waited a while, observing the many horses. He saw the various saddles and reins, some pulled by the rider, others by the horse, and he could not count them, as they were innumerable. Among them, he thought that there was no horse better than the one given to him by Kajiya, and he was delighted. Then he saw a horse that looked like Ikesuki."
125,12,金覆輪の鞍置て、小總の鞦懸け、白沫かませ、舎人あまた附たりけれども、猶引もためず躍らせて出きたり。,"It had a golden-covered saddle, a small total reins, and a foaming horse, with many attendants. Yet it did not wait to be led, but leaped forward."
125,13,其比鎌倉殿にいけずき摺墨といふ名馬あり。,There was a famous horse named Ikesuki at Kamakura.
125,14,宇治橋へは、仁科、高梨、山田次郎、五百餘騎でつかはす。,"For the bridge at Uji, the armies of Nishina, Takatsuki, and Yamada Jirō were sent with more than five hundred troops."
125,15,東國より攻上る大手の大將軍は、蒲の御曹司範頼、搦手の大將軍は、九郎御曹司義經、むねとの大名三十餘人、都合其勢六萬餘騎とぞ聞えし。,"The main general from the east, the son of the Prince of the Gourd, Minamoto no Yoritomo, and the vice general, the son of the Prince of the Nine, Minamoto no Yoshitsune, along with thirty or so notable lords, totaled more than sixty thousand troops."
125,16,芋洗へは、伯父の志太三郎先生義教、三百餘騎で向けり。,"For Yōzai, Uncle Shita Sanjō Denno Yoshihisa was sent with more than three hundred troops."
