,chapter_id,original,translation
3207,118,」とぞ宣ける。,"""Thus,"" he declared."
3208,118,東國北國の凶徒等が頼朝義仲等に語らはれて、爲おほせたらば國を預けう、庄をたばんといふを、實と思ひて、其鼻豐後が下知に從はん事、然べからず。,"The bandits of the eastern and northern provinces, having been persuaded by Yoritomo and Yoshinaka, said, ""If you grant them authority over the country and allow them to distribute the land, they will follow the orders of the governor of Nasu."" But they did not follow the orders."
3209,118,落る涙降る雨、分きて何れも見えざりけり。,"The rain fell like a cart's axle, and the wind blew sand into the air."
3210,118,山鹿兵藤次秀遠數千騎で平家の御むかひにまゐりけるが、種直秀遠以外に不和になりければ、種直はあしかりなんとて道より引かへす。,"The general Hoshinari Shigeie led several thousand riders to oppose the Heike, but because of a disagreement between Shūmasu and Shigeie, Shūmasu was forced to turn back from the road."
3211,118,あし屋の津といふ處をすぎさせ給ふにもこれは我が都より福原へ通し時、里の名なればとていづれの里よりもなつかしう今更あはれをぞもよほされける。,"Even when passing through the place called Ashiya, which was once a village on the way from our capital to Fukuhara, it was a name of a village, and thus more beloved than any other village, and now it was a source of deep sorrow."
3212,118,かぢの音、夜半に心を傷しむ。,"Seeing a flock of egrets at Enmatsu, they doubted whether it was the banner of the Minamoto, and hearing the cries of wild geese over the distant sea, they were startled, thinking that the soldiers were rowing all night."
3213,118,山賀へも又敵寄すと聞えしかば、小舟共に召て、通夜豐前國、柳浦へぞ渡り給ふ。,"When it was heard that enemies were approaching Yamaga, they summoned small boats and crossed the night to the port of Yanagihama in Buzen."
3214,118,爰に、内裏造るべき由沙汰有しかども、分限無かりければ造られず。,"Although there was a plan to build an imperial palace, it could not be built due to lack of resources."
3215,118,國母を始め奉て、止事なき女房達、袴の裾を取り大臣殿以下の卿相雲客、指貫のそば挾み、水城の戸を出で、歩跣にて我さきに前にと、箱崎の津へこそ落給へ。,"Even the sacred site of Tenmangu, where the kami of Tenmangu resided, was left behind, and without attendants, the imperial palanquin was only a name, and the Emperor was summoned to ride in a simple palanquin."
3216,118,折節降る雨車軸の如し、吹く風砂をあぐとかや。,"The Empress and the ladies-in-waiting, with their skirts in hand, the ministers and officials, with their fingers clasped, and the people of the water city, stepping barefoot, led the way, and the Emperor was led to the port of Hakozaki."
3217,118,にぞなりにける。,"Because this was a matter of great importance, the blood that flowed from the Emperor's feet stained the sand, the red trousers took on a deeper hue, and the white trousers turned red at the hem."
3218,118,住吉、箱崎、香椎、宗像、伏拜み、唯主上舊都の還幸とのみぞ祈られける。,"The falling tears and the falling rain, indistinguishable from one another."
3219,118,たるみ山、鶉濱などいふ峨々たる嶮難を凌ぎ渺々たる平沙へぞ趣き給ふ。,"At places such as Sumiyoshi, Hakozaki, Kashiwajima, and Sōjō, they prostrated themselves, praying only for the Emperor's return to his old capital."
3220,118,平家是に乘移り、四國の地へぞ渡られける。,"Upon hearing that the Heike had boarded small boats, the steward prepared over a hundred large ships."
3221,118,されども其は求法の爲なれば、自他の利益も有けん。,"Yet this was for the purpose of seeking the Dharma, and thus it would benefit both self and others."
3222,118,重能が沙汰として、四國の内を催して讃岐の八島にかたの樣なる板屋の内裏や、御所をぞ造,The Heike boarded these ships and crossed over to the land of Shikoku.
3223,118,是は怨敵の故なれば、後世の苦、且思ふこそ悲けれ。,"This, however, was due to enmity, and thus the suffering of future generations is truly pitiable."
3224,118,されども維義が勢、雲霞の如く重りければ、力及ばで引退く。,"When this was heard, the Heike's retainers, Souryo and Judge Kiyomasa, said, ""This is strange and unusual. We must summon them."" Thus, with over three thousand riders, they advanced from the highlands of Takahara to attack for a day and night."
3225,118,孫四十九世の正統、人王八十一代の御門也。,"The legitimate heir of the forty-ninth generation, the eighty-first generation of the imperial line."
3226,118,何つ習はしの御事なれば、御足より出づる血は砂を染め、紅の袴は色をまし、白袴はすそ紅,"They crossed over the lofty and perilous mountains of Tarumi and Shachihama, and headed toward the vast and level sands."
3227,119,鎌倉出の宿より鏡宿に至るまで、宿々十石づゝの米を置かる。,"Due to the mountainous terrain, it was said that the journey was arduous."
3228,119,「抑院宣をば、誰してか請取り奉るべき。」とて評定有り。,"""To whom should the imperial edict be entrusted?"" they deliberated."
3229,119,重かりければ、泰定是を明て見るに、砂金百兩入られたり。,"At the Ifukura Hall, Tadatsune was offered sake."
3230,119,家子郎等十二人に、直垂、小袖、大口、馬鞍に及び、荷懸駄三十匹有けり。,"From the Kamakura lodging to the Kiyomizu lodging, ten koku of rice were placed at each lodging."
3231,119,三浦介義澄して請取奉るべし。,Miura Yoshimasa should be the one to request it.
3232,119,地形石清水に違ず、廻廊有り、樓門有り、作路十餘町見下たり。,"The terrain differed from Ishikawazu; there were corridors, a tower gate, and a view of ten or more cho downhill."
3233,119,馬三匹引かる。,One horse had a saddle placed upon it.
3234,119,五位一人役送を勤む。,Three horses were brought.
3235,119,院宣をばらん箱に入られたり。,It was presented to Yoritomo.
3236,119,一匹に鞍置たり。,"The attendant of the Great Palace, the hunter Sugawara Kōtoku, led them."
3237,119,古き萱屋をしつらうて、いれられたり。,"Two layers of thick cotton clothing, ten folds of small sleeves wrapped in a long robe, and a thousand ends of indigo-dyed cloth were arranged."
3238,119,大宮の侍狩野工藤一臈資經是を引く。,An old thatched hut was prepared for them.
3239,119,三浦介がその日の裝束にはかちの直垂に、黒絲威の鎧著て、いか物造の大太刀はき、廿四差たる大中黒の矢負ひ、滋籐の弓脇に挾み、甲をば脱ぎ高紐にかけ、腰を曲めて院宣を請取る。,"Tadatsune asked, ""Who is the person requesting the imperial edict? State your name."" Miura Yoshimasa did not state his name, but instead declared his true name to be Miura no Arashiro Yoshimasa."
3240,119,泰定「院宣を請取奉る人は如何なる人ぞ、名乘れや。」と云ければ、三浦介とは名乘らで、本名を三浦の荒次郎義澄とこそ名乘たれ。,The imperial edict was placed into a lacquered box.
3241,119,を照さんが爲とぞ聞えし。,The imperial envoy Tadatsune had two sons and ten attendants prepared.
3242,119,院宣の御使泰定は、家子二人郎等十人具したり。,"The imperial edict was placed in a scroll case, which was hung around the neck of a miscellaneous official."
3243,119,院宣をば文袋に入て雜色が頸にぞ懸させたりける。,Miura Yoshimasa also had two sons and ten attendants prepared.
3244,119,厚綿の衣二兩、小袖十重長持に入て設たり、紺藍摺白布千端を積めり。,The cups and dishes were abundant and beautiful.
3245,119,二人の家子は、和田三郎宗實、比企藤四郎能員なり。,"The ten attendants were assigned to ten daimyōs, each taking one attendant immediately."
3246,119,十人の郎等をば大名十人して、俄に一人づゝ仕立けり。,"On that day, Miura Yoshimasa wore a kachi-no-nagajuban, a black silk armor, a large daishō sword, twenty-four arrows of the great chūkō, a tsuzuri bow, removed his armor, tied it with a high sash, and bowed to request the imperial edict."
3247,119,さる程に鎌倉前右兵衞佐頼朝、居ながら征夷將軍の院宣を蒙る。,"Thus, Minamoto no Yoritomo, while residing in Kamakura, received the imperial edict appointing him Sei-i Taishōgun."
3248,119,御使は左史生中原泰定とぞ聞えし。,"The imperial envoy was said to be Chūnaka Tadatsune, a Left Historian."
3249,119,十月十四日關東へ下著す。,"On October 14th, he descended to the Kanto region."
3250,119,兵衞佐に奉る。,"The lacquered box was returned, as it was heavy."
3251,119,稍有てらん箱をば返されけり。,"Tadatsune, upon inspecting it, found one hundred taels of sand gold inside."
3252,119,廣廂に紫縁の疊を敷いて、泰定を居らる。,"Above, a high-ripped tatami was laid, and the curtain was raised high as Yoritomo emerged."
3253,119,若宮の拜殿にして、泰定に酒を勸らる。,"The chief priest of the shrine, Shigeyoshi, served as a companion at the meal."
3254,119,齋院次官親義陪膳す。,A five-rank official was assigned to serve as a messenger.
3255,119,其故は、八箇國に聞えたりし弓矢取、三浦平太郎爲嗣が末葉也。,"The reason is that the Miura clan, descendants of the famed archer Miura Heita, are renowned across eight provinces."
3256,119,其上父大介は君の御爲に命を捨たる兵なれば、彼義明が黄泉の冥闇,"Moreover, his father, the Great Elder, sacrificed his life for the Emperor's cause, and thus Miura Yoshimasa is said to illuminate the darkness of Yomi."
3257,119,杯盤豐にして美麗なり。,"The next day, they proceeded to Yoritomo's mansion."
3258,119,其の跡に木曾冠者、十郎藏人打入て、我高名顏に、官加階を思ふ樣に成り、剩へ國を嫌ひ申す條奇怪也。,"""The imperial edict orders the urgent suppression of Yoritomo."""
3259,119,次の日兵衞佐の館へ向ふ。,"Both inside and outside, attendants were present, and the total was sixteen."
3260,119,源氏の座上に泰定を居らる。,They proceeded to the sleeping hall.
3261,119,良有て寢殿へ向ふ。,"A purple-edged tatami was laid in the wide corridor, and Tadatsune was seated there."
3262,119,馬十三匹引る。,Three horses had saddles placed upon them.
3263,119,上には高麗縁の疊を敷御簾高く揚させて、兵衞佐殿出られたり。,He wore a plain robe and a black hat with a white crest.
3264,119,布衣に立烏帽子也。,"His face was large, and his stature was short."
3265,119,外侍には家子郎等、肩を竝べ膝を組でなみ居たり。,"Inside attendants were the members of the Minamoto clan seated above, with daimyōs and lesser lords seated below."
3266,119,内侍には一門の源氏上座して、末座には大名小名次居たり。,Tadatsune was seated among the Minamoto clan members.
3267,119,内外に侍あり、共に十六間也。,"Outside attendants were the sons and attendants of the household, sitting shoulder to shoulder with their knees crossed."
3268,119,まづ子細を一々のべ給ふ。,"""Minamoto no Yoritomo's growing power has caused fear, and the capital will fall."""
3269,119,「平家頼朝が威勢に恐て、都を,"""After that, the Kiso no Kami and the Ten'ō no Kuranosuke were driven out, and I, with my great reputation, have been promoted to an official rank, which is strange to despise the remaining provinces."""
3270,119,落ぬ。,"""The Ouchi no Shun'ei became the governor of Mutsu, and Sazanami no Shōryō became the governor of Hitachi, but Yoritomo did not obey the imperial command."""
3271,119,奧の秀衡が陸奧守になり、佐竹四郎隆義が常陸守に成て候とて頼朝が命に從はず。,"""The Left Historian Tadatsune declared, 'Since this envoy, Tadatsune, is on the official register, I shall first report and then confirm.' The historian's chief, Shigeyoshi, also stated the same."""
3272,119,急ぎ追討すべき由の院宣を給はるべう候。,"Yoritomo laughed and said, ""At that time, Yoritomo himself did not consider the names on the register. Nevertheless, if it is stated, I shall comply."""
3273,119,萌黄絲威の腹卷一兩、白う作たる太刀一振、滋籐の弓野矢副てたぶ。,Thirteen horses were brought.
3274,119,次の日兵衞佐の館へ向ふ。,"A single waistcloth of silk with a white lining, a white sword, and a bow with arrows were prepared."
3275,119,今日ばかりは逗留あるべしとて留らる。,"The next day, they proceeded to Yoritomo's mansion."
3276,119,やがて今日上洛すべき由申す。,They were to stay for the day and thus remained.
3277,119,」左史生申けるは、「今度泰定も名簿參らすべう候が御使で候へば、先づ罷上てやがて認て參すべう候。弟で候ふ史の大夫重能も其儀を申候。」兵衞佐笑て、「當時頼朝が身として、各の名簿思もよらず。さりながらげにも申されば、さこそ存ぜめ。」とぞ宣ひける。,They then declared the intention to ascend to the capital today.
3278,119,容貌優美にして言語分明也。,"First, he carefully explained the details."
3279,119,顏大に背低かりけり。,"His appearance was elegant, and his speech was clear."
3280,119,三匹に鞍置たり。,"Twelve attendants of the household were equipped with robes, small sleeves, large mouths, and horse saddles, with thirty pack animals loaded with goods."
3281,119,三浦介義澄も家子二人郎等十人具したり。,The two sons were Wada Saburō Morikazu and Hiki Fujitsurō Nobuyori.
3282,119,兵衞佐宣ひけるは、「頼朝年來勅勘を蒙たりしかども、今武勇の名譽長ぜるに依て、居ながら征夷將軍の院宣を蒙る。如何んが私で請取奉るべき。若宮の社にて、給はらん。」とて、若宮へ參り向はれけり。,"Yoritomo declared, ""Though I have long received imperial recognition, I now, by virtue of my renowned martial valor, have been granted the imperial edict while residing here. Who should I entrust to request it? I shall have it presented at the Ifukura Shrine."" Thus, he proceeded to Ifukura."
3283,119,八幡は鶴岡に立せ給へり。,The Eight幡 Palace was established at Tsurugakure.
3284,120,飛で出るに木曾車の内にて、あふのけに倒れぬ。,The oxherd was also of considerable ability.
3285,120,世にしたがふ習ひなれば、とらはれてつかはれけれども、あまりのめざましさに、すゑ飼うたる牛の逸物なるが、門出る時、一標當たらうに、なじかはよかるべき。,The ox cart was that of the Minister of the Eight Islands.
3286,120,中納言殿、か樣の事に興醒て宣ひ合すべき事も、一言も出さず、軈て急ぎ歸られけり。,"Lord Katsura, upon seeing the meager serving, said, ""This is Yoshinaka's ascetic meal."" Though the Minister of the Imperial Guard was summoned, he was not particularly displeased, and took up the chopsticks to eat."
3287,120,鎧取て著、矢掻負ひ、弓持て、馬に乘たるには似もにず惡かりけり。,"Kiso, thinking that those who had been granted official ranks should wear their formal robes, first took up plain clothing, and from the collar of the robe to the hem, it was truly unrefined."
3288,120,或時猫間中納言光高卿とい,"At a certain time, the Minister of the Imperial Guard, Katsumoto, the Lord of Katsura..."
3289,120,ふ人。,A person.
3290,120,牛車は八島の大臣殿の牛車也。,"Nevertheless, he rode in a carriage."
3291,120,蝶の羽を廣げたる樣に、左右の袖をひろげて、起む／＼とすれども、なじかは起きらるべき。,"Following the customs of the world, though he was captured and forced to serve, the ox, so beautiful, which had been raised with care, would not be able to escape the reproach of the gate."
3292,120,其外をかしき事共多かりけれども、恐て是を申さず。,"""The ox's nose is strong,"" Kiso replied."
3293,120,猫間殿は、合子のいぶせさに、召ざりければ、「其は義仲が精進合子ぞ。」中納言召でもさすが、あしかるべければ、箸取て食由しけり。,Kiso had previously been in the same condition.
3294,120,今井四郎兼平鞭鐙を合て、追附て、「如何に御車をばかうは仕るぞ。」と呵りければ、「御牛の鼻が強う候。」とぞのべたりける。,"Spreading his sleeves wide like the wings of a butterfly, he tried to rise, but it was not possible to stand up properly."
3295,120,木曾是を見て、「猫殿は小食におはしけるや。きこゆる猫おろしし給ひたり。かい給へ。」とぞ責たりける。,Kiso took up the chopsticks and ate.
3296,120,木曾牛飼とはえ言で、「やれ小牛健兒、やれ小牛健兒。」といひければ、車をやれといふと心得て、五六町こそあがかせたれ。,"When the ox cart flew out, it overturned within the cart."
3297,120,牛飼中直せんとや思ひけん、「其に候手がたに取著せ給へ。」と申ければ、木曾手がたに無手と取著て、「あはれ支度や、是は牛健兒がはからひか、殿の樣か。」とぞ問うたりける。,"The oxherd said, ""Come on, young ox, come on, young ox,"" thinking that the cart should be moved, and indeed, the ox advanced about five or six cho."
3298,120,根井小彌太陪膳す。,"Upon hearing this, the Minister of the Imperial Guard declared, ""There is nothing available at present."""
3299,120,中納言是を聞て「只今あるべうもなし。」と宣へば、「いかゞけときにわいたるに、さてはあるべき。」何も新き物を無鹽といふと心得て「こゝに無鹽の平茸有り、とう／＼。」と急がす。,"Still calling him ""Lord Katsura,"" he declared, ""Because the cat has come, the food should be set aside."""
3300,120,理哉、二歳より信濃國木曾といふ山里に三十迄住馴たりしかば爭かよかるべき。,"Indeed, since he had lived in the mountain village of Kiso in Shinano Province from the age of two until thirty, it was natural that he would be prone to contention."
3301,120,兵衞佐はかうこそゆゝしくおはしけるに、木曾左馬頭都の守護して在ける立居の振舞の無骨さ、もの云詞續の頑なる事限なし。,"Though the Minister of the Imperial Guard spoke thus with composure, the manner of Kiso's Left Horse-Head, who was stationed as guardian of the capital, was utterly unrefined, and his words and conduct were stubborn beyond measure."
3302,120,木曾が前にも同じ體にて居たりけり。,"Rooti, the attendant, served the meal."
3303,120,泰定都へ上り、院參して、御坪の内にして、關東の樣具に奏聞しければ、法皇も御感有けり、公卿殿上人も皆ゑつぼにいり給へり。,"Ascending to Tai-tō, paying homage to the imperial court, and presenting matters within the precincts of the palace in accordance with the customs of the Kanto region, the Emperor also felt moved, and all the court nobles present entered the hall in a state of reverence."
3304,120,田舎合子の極て大にくぼかりけるに、飯堆くよそひ、御菜三種して、平茸の汁で參せたり。,"""But if it is to be served now, it should be prepared,"" he said, understanding that anything new was called ""saltless."" He then hurriedly said, ""There is saltless flat mushroom here, please take it."""
3305,120,猶も猫間殿とはえいはで、「猫殿のまれ／＼わいたるに物よそへ。」とぞ宣ひける。,"Kiso laughed greatly and said, ""Does a cat come to see a person?"" Then he replied, ""This is Lord Katsura, the Minister of the Imperial Guard. You should know it as the name of the residence."""
3306,120,牛飼もそれなりけり。,"He wore armor, carried arrows, held a bow, and mounted his horse, yet it seemed inappropriate."
3307,120,郎等共「猫間殿の見參に入り申べき事ありとて入せ給ひて候。」と申ければ、木曾大に笑て、「猫は人に見參するか。」「是は猫間中納言殿と申公卿で渡せ給ふ。御宿所の名と覺え候。」と申ければ、木曾「さらば」とて對面す。,"The attendants said, ""It has been decided that Lord Katsura should be permitted to enter the audience chamber."""
3308,120,木曾は、官加階したる者の、直垂で出仕せん事有べうもなかりけりとて、始て布衣とり、裝束烏帽子きはより指貫のすそまで、誠に頑なり。,"Kiso, upon seeing this, said, ""Lord Katsura is eating sparingly. He has been told to avoid cat meat. Please serve it."""
3309,120,され共車にこのみのんぬ。,"The Minister of the Imperial Guard, though stirred by such matters, did not utter a single word and hurriedly returned."
3310,120,木曾に宣ひ合すべき事有て坐たりけり。,"There was a matter requiring Kiso to be summoned, and he was seated in attendance."
3311,120,木曾箸取て食す。,"The lacquered tray was so deeply dented that the rice was heaped unevenly, with three kinds of vegetables and a soup of flat mushrooms."
3312,120,さて院御所に參著き、車かけはづさせ、後より下んとしければ、京の者の雜色に使はれけるが、「車は、召され候時こそ後より召され候へ。下させ給ふには前よりこそ下させ給へ。」と申けれども、「爭で車ならんからに、すどほりをばすべき。」とて、終に後より下てけり。,"Ima no Shō, the Fourth Lord, joined the stirrup and pursued, saying, ""How dare you treat the imperial cart so carelessly?"""
3313,121,海士船釣船かと見る程に、さはなくして、,"It looked like a fishing boat or a boat used for fishing, but it was not."
3314,121,思ひ／＼心々に勝負をす。,They fought with their hearts set on victory.
3315,121,刺違へて、死ぬるもあり。,Some were pierced and died.
3316,121,同閏十月一日、水島が渡に小船一艘出來たり。,"On the tenth day of the tenth month of the same year, a small boat was seen coming from Mizushima."
3317,121,是を見て大將軍矢田判官代義清主從七人小舟に乘て、眞先に進で戰ふ程に、如何したりけん、船踏沈て皆死ぬ。,"Seeing this, the general Yoritsune of Yashida, along with his seven followers, boarded a small boat and advanced first to fight, but how could it be, the boat sank and all of them died."
3318,121,平家は鞍置馬を船の中に立られたりければ、船差寄せ馬共引下し、打乘／＼をめいて懸ければ、源氏の勢大將軍は討れぬ。,"The Heike had horses placed on the boats, and when the boats approached, they pulled down the horses and launched attacks, so the Minamoto generals could not withstand them."
3319,121,我先にとぞ落行ける。,I shall go first.
3320,121,木曾左馬頭是を聞き、安からぬ事也とて、やがて討手を差遣す。,"When Masaie, the Left Minister of the Kiso clan, heard this, he thought it was an alarming matter, and soon afterwards dispatched troops to deal with it."
3321,121,平家は讃岐の八島に有ながら、山陽道八箇國、南海道六箇國、都合十四箇國をぞ討取ける。,"The Heike were stationed at Hachishima in Sanuki, and had conquered fourteen provinces in total, including eight provinces along the Yamashiro Road and six provinces along the Nankai Road."
3322,121,平家方より牒の使船也。,It was a messenger boat from the Heike side.
3323,121,平家は千餘艘でおし寄たり。,The Heike arrived with over a thousand boats.
3324,121,能登殿宣ひけるは、「如何に者共、いくさをばゆるに仕るぞ。北國の奴原に生捕られんをば、心憂とは思はずや。御方の船をば組や。」とて、千餘艘が艫綱舳綱を組合せ、中にもやひを入れ、歩の板を引渡いたれば、船の上は平々たり。,"Lord Kiyomori of Echizen said, ""How dare these people fight us? If they are captured in the northern lands, you need not worry. Form your ships together."" So, over a thousand boats tied their bow and stern lines together, and placed fire within them, then lowered the planks, and the decks of the boats became level."
3325,121,平家の方の大手の大將軍には新中納言知盛卿、搦手の大將軍には能登守教經也。,"The general in charge of the Heike's main force was Lord Chishinoin no Kiyomori, and the general in charge of the rear force was Lord Kiyomori of Echizen Province."
3326,121,源平兩方鬨を作り、矢合して、互に舟ども推合せて責戰ふ。,"Both the Minamoto and Heike forces raised a loud clamor, shot arrows at each other, and pushed their boats together to fight fiercely."
3327,121,平家は水島の軍に勝てこそ、會稽の恥をば雪けれ。,"The Heike defeated the forces at Mizushima, and thus avenged the shame of Kaiji."
3328,121,是を見て、源氏の舟五百餘艘ほしあげたるををめき叫んで下けり。,"Upon seeing this, the Minamoto forces raised a cry and launched over five hundred boats to attack."
3329,121,遠きをば弓で射、近きをば太刀で切り、熊手に懸て取もあり、取るゝもあり。,"Those far away were shot with bows, those near were cut with swords, and some were caught by grappling hooks, while others managed to escape."
3330,121,源氏の方の侍大將海野彌平四郎討れにけり。,"The vice-commander of the Minamoto forces, Yorihiro, the son of Yashiro no Miya, was killed."
3331,121,引組て海に入もあり。,They pulled together and entered the sea.
3332,121,討手の大將には矢田判官代義清、侍大將には、信濃國の住人海野彌平四郎行廣、都合其勢七千餘騎山陽道へ馳下り、備中國水島が渡に舟を浮べて、八島へ既に寄んとす。,"The commander of the troops was Judge Yoritsune of Yashida, and the vice-commander was Yorihiro, the son of Yashiro no Miya, a native of Shinano Province. In total, seven thousand or so riders galloped down the Yamashiro Road, crossed the waters of Mizushima in Bizen Province by boat, and had already arrived at Hachishima."
3333,122,さる程に木曾殿は備中國萬壽の庄にて勢汰へして、八島へ既に寄むとす。,
3334,123,殘り六手は、各が居たらんずる條里小路より河原へ出で、七條河原にて一つになれと、相圖を定て出立けり。,"The remaining six divisions, from their respective villages, moved out from the narrow paths to the riverbank and gathered at the Seven-cho Riverbank to form one unit."
3335,123,軍の行事知康は、人より先に落にけり。,"When the commander fell, the twenty thousand imperial troops also fell first."
3336,123,伯耆守光長、子息判官光經父子共に討たれぬ。,"The head of Tendai, Myōen, and the abbot of the temple, Enkyō, had been summoned to the palace, but as the smoke had already reached, they were hurriedly sent to the riverbank on horseback."
3337,123,先樋口次郎兼光二千餘騎で、新熊野の方へ搦手に差遣す。,"The first division, led by Higuchi Jiro Masamori with over two thousand riders, was sent to the direction of Shingon-dera."
3338,123,我軍の吉例なればとて、七手に造る。,"Because of our good fortune, we formed seven divisions."
3339,123,豐後國司刑部卿三位頼資卿も、御所に參り籠られたりけるが、火は既におしかけたり、急ぎ河原へ迯出給。,"Since it was the morning of the nineteenth day of the eleventh month, the wind on the riverbank was indeed fierce."
3340,123,武士ども散々に射奉る。,The Emperor was summoned to the Shōin Palace.
3341,123,武士の下部どもに衣裳皆剥取れて、眞裸で立れたり。,There was a monk named Shōgyō Shōnin from the temple of Kōshō-dera.
3342,123,其中間法師軍見んとて河原へ出たりけるが、三位の裸で立れたるに見合うて、「あな淺まし。」とて、走り寄る。,"He took off his robe and threw it, leaving only a short robe with a loose hem and no sash."
3343,123,此法師は白小袖二つに衣著たりけるが、さらば小袖をも脱で著せ奉れかし。,It was indeed a pitiful sight.
3344,123,さはなくて、衣を脱で投かけたり。,"The monk, dressed in a white robe, was serving as a companion, but without delay, he stopped and asked, ""Who is the owner of this place? What is this lodging? What is this place?"" as he walked along the road. Everyone who saw this clapped their hands and laughed."
3345,123,しけるが、さらば急ぎも歩み給はで、あそこ爰に立留まり、「あれは誰が家ぞ。是は何者が宿所ぞ。爰は何くぞ。」と道すがら問はれければ、見る人皆手を叩て笑ひあへり。,"""Who are you?"" the Emperor asked. He replied, ""I am Hachishima Shiro Noritake, a resident of Shinano."""
3346,123,法皇は御輿に召て他所へ御幸なる。,"He approached the palanquin and was ordered to guard the Five-cho palace, where he was tightly protected."
3347,123,按察大納言資方卿の孫、播磨少將雅方も、鎧に立烏帽子で軍の陣へ出られたりけるが、樋口次郎に生捕にせられ給ぬ。,The warriors shot at them thoroughly.
3348,123,木曾左馬頭の許へ法皇より御使在り。,An imperial envoy had come from the Emperor to the residence of Lord Kiso.
3349,123,「平家の都におはせし時は、六波羅殿とて、唯おほかた怖しかりし計也。衣裳をはぐ迄はなかりし者を、平家に源氏替へ劣りしたり。」とぞ人申ける。,"""When the Heike were in power, they were known as the Six Provinces Palace, and it was only feared by others. Those who had stripped people of their clothes were inferior to the Heike, who were replaced by the Minamoto."" Thus, people said."
3350,123,公卿殿上人の召されける勢と申は、向へ礫、印地、云甲斐なき辻冠者原、乞食法師どもなりけり。,"The force summoned from the court consisted of people such as those from the gravel paths, the land of the unmarked borders, the borderless crossroads, and the begging monks."
3351,123,木曾左馬頭院の御氣色惡うなると聞えしかば、始は木曾に隨うたりける五畿内の者共、皆背いて、院方へ參る。,"Hearing that the Emperor's mood was bad, those from the five provinces who had followed Kiso turned their backs on him and went to the Emperor's side."
3352,123,御方の笠効には松の葉をぞ著たりける。,The Emperor's helmet was adorned with pine leaves.
3353,123,天下に勝れたる鼓の上手で有ければ、時の人鼓判官とぞ申ける。,"Being the best drummer in the world, he was known as the Drum Judge."
3354,123,[2]唯今朝敵に成候なんず。,"""Now he has become an enemy,"" he said."
3355,123,木曾法住寺殿の西門に押寄せて見れば、鼓判官知康、軍の,"When Kiso approached the western gate of the Hōjō-ji palace, he saw the Drum Judge, Jikaku, wearing a red silk robe and armor, with a full set of armor on."
3356,123,御使は壹岐守知親が子に、壹岐判官知康と云ふ者也。,"The envoy was the son of Lord Iki no Sukemori, known as Iki no Jikaku."
3357,123,豐後少將宗長木蘭地の直垂に折烏帽子で供奉せられたりけるが、「是は法皇の御幸ぞ。過ち仕るな。」と宣へば、兵ども皆馬より下て畏まる。,"The ceremony of the Emperor's journey was indeed very strange, and it is hard to describe."
3358,123,鏑の中に火を入て、法住寺殿の御所に射立てたりければ、折節風は烈しゝ、猛火天に燃上て、,The flames filled the sky with no gaps.
3359,123,焔は虚空に隙もなし。,"The commander of the imperial army, Jikaku, was the first to fall."
3360,123,北國の勢ども皆落下て、僅に六七千騎ぞ有ける。,"The forces from the north all fell back, and only about six or seven thousand riders remained."
3361,123,天台座主明雲大僧正、寺の長吏圓慶法親王も、御所に參り籠らせ給たりけるが、黒煙既におしかけければ、御馬にめして、急ぎ河原へ出させ給ふ。,Myōen and Enkyō were shot off their horses and had their heads taken.
3362,123,武士共散々に射奉る。,"The governor of Bingo, Sanetaka, had also been summoned to the palace, but the fire had already reached, and he fled to the riverbank."
3363,123,明雲大僧正、圓慶法親王も、御馬より射落されて、御頸取られさせ給ひけり。,"The warriors stripped their clothes, and they stood naked."
3364,123,軍は十一月十九日の朝也。,The battle took place on the morning of the nineteenth day of the eleventh month.
3365,123,院御所法住寺殿にも、軍兵二萬餘人參籠たる由聞えけり。,It was heard that over twenty thousand soldiers had gathered at the imperial palace of Hōjō-ji.
3366,123,者もあり。,"The end of the Eight-cho was occupied by monks, and those who were ashamed died in battle, while the bold ones surrendered."
3367,123,或は打殺るゝ者もありけり。,"Mukai Shōjō, wearing a light blue hunting coat with a yellow sash, rode a white reed-hair horse and fell down the riverbank."
3368,123,行事承て、赤地の錦の直垂に、鎧は態ど著ざりけり、甲計ぞ著たりける。,"On his armor, the four heavens were inscribed."
3369,123,短き衣空穗にほうかぶて、帶もせず。,The Emperor was summoned in a palanquin to another place.
3370,123,後さこそ見苦かりけめ。,The warriors shot at them thoroughly.
3371,123,白衣なる法師供に具しておは,"The general of Bingo, Sōjō, was dressed in a robe of mulberry bark and a black cap, serving as an attendant, but he said, ""This is the Emperor's journey. Do not make a mistake."" The soldiers all dismounted from their horses and bowed in reverence."
3372,123,知康大音聲を揚て、「昔は宣旨を向て讀ければ、枯たる草木も花咲き實生り惡鬼惡神も從ひけり。末代ならんからに、如何が十善の帝王に向ひ參せて、弓をば引くべき。汝等が放ん矢は、却て身にあたるべし。拔む太刀は、身を切べし。」などのゝしりければ、木曾「さな謂せそ。」とて、鬨をどと作る。,"At that moment, Higuchi Jiro Masamori, who had been sent to the direction of Shingon-dera, joined in the war cry."
3373,123,さる程に搦手に差し遣はしたる樋口次郎兼光新熊野の方より、鬨の聲をぞ合せたる。,"Arrows with fire were shot into the imperial palace of Hōjō-ji, and the wind was fierce, causing the fire to rise into the sky."
